Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","4556024","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","30","Rice, paddy (rice milled equivalent)","2020","2020","tonnes","3944136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","149","Roots and tubers nes","2015","2015","tonnes","11","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","149","Roots and tubers nes","2016","2016","tonnes","603","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","149","Roots and tubers nes","2017","2017","tonnes","173","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","149","Roots and tubers nes","2020","2020","tonnes","366","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","149","Roots and tubers nes","2015","2015","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","149","Roots and tubers nes","2016","2016","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","149","Roots and tubers nes","2017","2017","tonnes","70","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","149","Roots and tubers nes","2018","2018","tonnes","40","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2015","2015","tonnes","15348","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2016","2016","tonnes","16568","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2017","2017","tonnes","25354","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2018","2018","tonnes","28303","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2019","2019","tonnes","25026","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","837","Rubber natural dry","2020","2020","tonnes","28846","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2015","2015","tonnes","41","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2016","2016","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2017","2017","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2018","2018","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2019","2019","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","837","Rubber natural dry","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2015","2015","tonnes","14223","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2016","2016","tonnes","6722","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2017","2017","tonnes","10095","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2018","2018","tonnes","10551","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2019","2019","tonnes","8755","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","836","Rubber, natural","2020","2020","tonnes","11386","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2015","2015","tonnes","20","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2016","2016","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2017","2017","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2018","2018","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2019","2019","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","836","Rubber, natural","2020","2020","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","71","Rye","2015","2015","tonnes","278","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","71","Rye","2016","2016","tonnes","5254","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","71","Rye","2017","2017","tonnes","3771","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","71","Rye","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","71","Rye","2016","2016","tonnes","20","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","71","Rye","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","289","Sesame seed","2015","2015","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","289","Sesame seed","2016","2016","tonnes","22","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","289","Sesame seed","2017","2017","tonnes","29","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","289","Sesame seed","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2015","2015","tonnes","26761","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2016","2016","tonnes","22489","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2017","2017","tonnes","35520","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2018","2018","tonnes","48837","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2019","2019","tonnes","26759","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","289","Sesame seed","2020","2020","tonnes","32838","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5608","Import Quantity","976","Sheep","2018","2018","Head","71431","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5608","Import Quantity","976","Sheep","2019","2019","Head","2227","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5608","Import Quantity","976","Sheep","2020","2020","Head","774","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","976","Sheep","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","976","Sheep","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","976","Sheep","2020","2020","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5908","Export Quantity","976","Sheep","2018","2018","Head","532","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5908","Export Quantity","976","Sheep","2019","2019","Head","46","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","976","Sheep","2018","2018","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","976","Sheep","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2015","2015","tonnes","70","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2016","2016","tonnes","90","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2017","2017","tonnes","134","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2018","2018","tonnes","95","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2019","2019","tonnes","185","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1186","Silk, raw","2020","2020","tonnes","65","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1186","Silk, raw","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1185","Silk-worm cocoons, reelable","2015","2015","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1185","Silk-worm cocoons, reelable","2016","2016","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1185","Silk-worm cocoons, reelable","2017","2017","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1185","Silk-worm cocoons, reelable","2018","2018","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1185","Silk-worm cocoons, reelable","2020","2020","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1185","Silk-worm cocoons, reelable","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2015","2015","tonnes","98","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2016","2016","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2017","2017","tonnes","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2018","2018","tonnes","12","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2019","2019","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","928","Skins, calve, wet salted","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","928","Skins, calve, wet salted","2015","2015","tonnes","16","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","928","Skins, calve, wet salted","2019","2019","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2015","2015","tonnes","6628","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2016","2016","tonnes","4713","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2017","2017","tonnes","4306","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2018","2018","tonnes","2937","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2019","2019","tonnes","2343","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","999","Skins, sheep, with wool","2020","2020","tonnes","1725","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2015","2015","tonnes","24686","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2016","2016","tonnes","138247","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2017","2017","tonnes","454","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2018","2018","tonnes","35104","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2019","2019","tonnes","348","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","83","Sorghum","2020","2020","tonnes","1704","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","83","Sorghum","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","83","Sorghum","2019","2019","tonnes","37","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2015","2015","tonnes","597","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2016","2016","tonnes","878","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2017","2017","tonnes","710","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2018","2018","tonnes","848","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2019","2019","tonnes","445","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","239","Soya sauce","2020","2020","tonnes","417","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2015","2015","tonnes","59","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2016","2016","tonnes","71","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2017","2017","tonnes","116","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2018","2018","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2019","2019","tonnes","26","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","239","Soya sauce","2020","2020","tonnes","202","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2015","2015","tonnes","400387","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2016","2016","tonnes","332813","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2017","2017","tonnes","1446411","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2018","2018","tonnes","2093921","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2019","2019","tonnes","2020786","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","236","Soybeans","2020","2020","tonnes","2139976","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2016","2016","tonnes","5","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2017","2017","tonnes","28","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2018","2018","tonnes","594","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2019","2019","tonnes","304","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","236","Soybeans","2020","2020","tonnes","72","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2015","2015","tonnes","1682","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2016","2016","tonnes","600","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2017","2017","tonnes","1356","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2018","2018","tonnes","1571","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2019","2019","tonnes","1514","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","723","Spices nes","2020","2020","tonnes","1536","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2015","2015","tonnes","14213","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2016","2016","tonnes","13632","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2017","2017","tonnes","15569","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2018","2018","tonnes","16004","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2019","2019","tonnes","16107","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","723","Spices nes","2020","2020","tonnes","17581","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","373","Spinach","2015","2015","tonnes","4","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","373","Spinach","2016","2016","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","373","Spinach","2015","2015","tonnes","18","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","373","Spinach","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","373","Spinach","2018","2018","tonnes","7","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","373","Spinach","2020","2020","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2015","2015","tonnes","377","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2016","2016","tonnes","386","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2017","2017","tonnes","405","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2018","2018","tonnes","393","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2019","2019","tonnes","666","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","129","Starch, cassava","2020","2020","tonnes","942","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","129","Starch, cassava","2020","2020","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","635","Straw husks","2015","2015","tonnes","35053","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","635","Straw husks","2016","2016","tonnes","692","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","635","Straw husks","2017","2017","tonnes","38","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","635","Straw husks","2018","2018","tonnes","24","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","635","Straw husks","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2015","2015","tonnes","137229","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2016","2016","tonnes","166988","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2017","2017","tonnes","284706","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2018","2018","tonnes","380674","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2019","2019","tonnes","424928","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","635","Straw husks","2020","2020","tonnes","469776","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","544","Strawberries","2016","2016","tonnes","6","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","544","Strawberries","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","544","Strawberries","2017","2017","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","544","Strawberries","2018","2018","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","544","Strawberries","2019","2019","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","544","Strawberries","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","157","Sugar beet","2015","2015","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","157","Sugar beet","2016","2016","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","157","Sugar beet","2015","2015","tonnes","0","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","157","Sugar beet","2016","2016","tonnes","8","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2015","2015","tonnes","6058","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2016","2016","tonnes","8271","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2017","2017","tonnes","7466","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2018","2018","tonnes","5875","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2019","2019","tonnes","1855","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","168","Sugar confectionery","2020","2020","tonnes","1742","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2015","2015","tonnes","34682","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2016","2016","tonnes","31143","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2017","2017","tonnes","37768","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2018","2018","tonnes","26558","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2019","2019","tonnes","35966","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","168","Sugar confectionery","2020","2020","tonnes","32620","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2015","2015","tonnes","4359","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2016","2016","tonnes","2343","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2017","2017","tonnes","2260","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2018","2018","tonnes","3016","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2019","2019","tonnes","3389","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","167","Sugar nes","2020","2020","tonnes","5901","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2015","2015","tonnes","102","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2016","2016","tonnes","309","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2017","2017","tonnes","173","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2018","2018","tonnes","184","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2019","2019","tonnes","304","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","167","Sugar nes","2020","2020","tonnes","1446","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2015","2015","tonnes","25","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2016","2016","tonnes","13","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2017","2017","tonnes","28","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2018","2018","tonnes","14","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2019","2019","tonnes","11","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","162","Sugar Raw Centrifugal","2020","2020","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2015","2015","tonnes","10595","*","Unofficial figure"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2016","2016","tonnes","10599","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2017","2017","tonnes","4227","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2018","2018","tonnes","5276","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2019","2019","tonnes","6329","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","162","Sugar Raw Centrifugal","2020","2020","tonnes","4159","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2015","2015","tonnes","11336","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2016","2016","tonnes","9305","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2017","2017","tonnes","8708","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2018","2018","tonnes","7518","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2019","2019","tonnes","7683","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","164","Sugar refined","2020","2020","tonnes","282719","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","164","Sugar refined","2015","2015","tonnes","524025","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","164","Sugar refined","2016","2016","tonnes","273424","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","164","Sugar refined","2017","2017","tonnes","784135","R","Estimated data using trading partners database"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","164","Sugar refined","2018","2018","tonnes","1245446","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","164","Sugar refined","2019","2019","tonnes","621010","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2015","2015","tonnes","23953","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2016","2016","tonnes","43293","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2017","2017","tonnes","28467","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2018","2018","tonnes","3562","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2019","2019","tonnes","8085","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","267","Sunflower seed","2020","2020","tonnes","7806","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","267","Sunflower seed","2015","2015","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","267","Sunflower seed","2016","2016","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","267","Sunflower seed","2017","2017","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","267","Sunflower seed","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","267","Sunflower seed","2019","2019","tonnes","299","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2015","2015","tonnes","68","","Official data"
