Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","165","Pakistan","21072","Labour force participation rate by age, total (15+), rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","80.82","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21122","Labour force participation rate by age, 15 to 24, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","64.45","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21123","Labour force participation rate by age, 25 to 54, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","96.56","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21124","Labour force participation rate by age, 55 to 64, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","86.19","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21117","Labour force participation rate by age, 65+, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","41.76","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21125","Share of employment by status of employment, total, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","100","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21133","Share of employment by status of employment, employees, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","36.3","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21135","Share of employment by status of employment, self-employed, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","63.7","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21139","Share of employment by status of employment, workers not classified, rural areas","23","Male","2014","2014","3023","Labour force survey","1000 persons","0","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21066","Employment in agriculture, forestry and fishing by age, total (15+)","23","Male","2015","2015","3023","Labour force survey","1000 persons","13696.056","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21088","Employment in agriculture, forestry and fishing by age, 15 to 24","23","Male","2015","2015","3023","Labour force survey","1000 persons","3624.753","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21089","Employment in agriculture, forestry and fishing by age, 25 to 54","23","Male","2015","2015","3023","Labour force survey","1000 persons","7701.452","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21090","Employment in agriculture, forestry and fishing by age, 55 to 64","23","Male","2015","2015","3023","Labour force survey","1000 persons","1586.312","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21086","Employment in agriculture, forestry and fishing by age, 65+","23","Male","2015","2015","3023","Labour force survey","1000 persons","783.54","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21091","Employment in agriculture, forestry and fishing by status of employment, total","23","Male","2015","2015","3023","Labour force survey","1000 persons","13696.056","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21100","Employment in agriculture, forestry and fishing by status of employment, employees","23","Male","2015","2015","3023","Labour force survey","1000 persons","1489.456","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","23","Male","2015","2015","3023","Labour force survey","1000 persons","12206.599","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21111","Employment in crop and animal production, hunting and related service activities","23","Male","2015","2015","3023","Labour force survey","1000 persons","13527.058","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21093","Employment in forestry and logging","23","Male","2015","2015","3023","Labour force survey","1000 persons","63.915","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21097","Employment in fishing and aquaculture","23","Male","2015","2015","3023","Labour force survey","1000 persons","105.083","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","16738.157","X","International reliable sources","Adjusted"
"OE","Employment Indicators","165","Pakistan","21087","Employment by age, total (15+), rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","27325.633","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21094","Employment by age, 15 to 24, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","7232.814","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21095","Employment by age, 25 to 54, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","16722.525","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21096","Employment by age, 55 to 64, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","2377.181","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21092","Employment by age, 65+, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","993.113","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21098","Employment by status of employment, total, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","27325.633","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21108","Employment by status of employment, employees, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","9961.516","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21109","Employment by status of employment, self-employed, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","17359.416","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21116","Employment by status of employment, workers not classified, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","4.701","X","International reliable sources","Unreliable Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21072","Labour force participation rate by age, total (15+), rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","81.59","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21122","Labour force participation rate by age, 15 to 24, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","64.64","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21123","Labour force participation rate by age, 25 to 54, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","97.04","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21124","Labour force participation rate by age, 55 to 64, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","85.83","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21117","Labour force participation rate by age, 65+, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","45.24","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21125","Share of employment by status of employment, total, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","100","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21133","Share of employment by status of employment, employees, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","36.5","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21135","Share of employment by status of employment, self-employed, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","63.5","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21139","Share of employment by status of employment, workers not classified, rural areas","23","Male","2015","2015","3023","Labour force survey","1000 persons","0","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21066","Employment in agriculture, forestry and fishing by age, total (15+)","23","Male","2016","2016","3023","Labour force survey","1000 persons","15011.145","X","International reliable sources","Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","17953.122","X","International reliable sources","Adjusted"
"OE","Employment Indicators","165","Pakistan","21087","Employment by age, total (15+), rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","28144.497","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21094","Employment by age, 15 to 24, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","7756.462","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21095","Employment by age, 25 to 54, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","16773.736","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21096","Employment by age, 55 to 64, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","2549.286","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21092","Employment by age, 65+, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","1065.013","X","International reliable sources","Nonstandard age group: Including ages 65-70 Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21072","Labour force participation rate by age, total (15+), rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","84.08","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21122","Labour force participation rate by age, 15 to 24, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","67.82","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21123","Labour force participation rate by age, 25 to 54, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","98.95","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21124","Labour force participation rate by age, 55 to 64, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","89.94","X","International reliable sources","Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21117","Labour force participation rate by age, 65+, rural areas","23","Male","2016","2016","3023","Labour force survey","1000 persons","46.57","X","International reliable sources","Nonstandard age group: Including ages 65-70 Criteria used to define rural/urban areas: Definition based on administrative area | Break in series: Other or unspecified type of break Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 70 years old"
"OE","Employment Indicators","165","Pakistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","17325.338","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21066","Employment in agriculture, forestry and fishing by age, total (15+)","23","Male","2018","2018","3023","Labour force survey","1000 persons","13910.482","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21088","Employment in agriculture, forestry and fishing by age, 15 to 24","23","Male","2018","2018","3023","Labour force survey","1000 persons","3474.694","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21089","Employment in agriculture, forestry and fishing by age, 25 to 54","23","Male","2018","2018","3023","Labour force survey","1000 persons","7761.518","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21090","Employment in agriculture, forestry and fishing by age, 55 to 64","23","Male","2018","2018","3023","Labour force survey","1000 persons","1727.212","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21086","Employment in agriculture, forestry and fishing by age, 65+","23","Male","2018","2018","3023","Labour force survey","1000 persons","947.059","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21091","Employment in agriculture, forestry and fishing by status of employment, total","23","Male","2018","2018","3023","Labour force survey","1000 persons","13910.482","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21100","Employment in agriculture, forestry and fishing by status of employment, employees","23","Male","2018","2018","3023","Labour force survey","1000 persons","1779.984","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","23","Male","2018","2018","3023","Labour force survey","1000 persons","12130.498","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21111","Employment in crop and animal production, hunting and related service activities","23","Male","2018","2018","3023","Labour force survey","1000 persons","13772.947","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21093","Employment in forestry and logging","23","Male","2018","2018","3023","Labour force survey","1000 persons","68.366","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21097","Employment in fishing and aquaculture","23","Male","2018","2018","3023","Labour force survey","1000 persons","69.17","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","16659.316","X","International reliable sources","Adjusted"
"OE","Employment Indicators","165","Pakistan","21087","Employment by age, total (15+), rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","28763.538","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21094","Employment by age, 15 to 24, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","7445.115","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21095","Employment by age, 25 to 54, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","17637.593","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21096","Employment by age, 55 to 64, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","2532.627","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21092","Employment by age, 65+, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","1148.203","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21098","Employment by status of employment, total, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","28763.538","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21108","Employment by status of employment, employees, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","11479.807","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21109","Employment by status of employment, self-employed, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","17274.662","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21116","Employment by status of employment, workers not classified, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","9.069","X","International reliable sources","Unreliable Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21072","Labour force participation rate by age, total (15+), rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","82.26","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21122","Labour force participation rate by age, 15 to 24, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","66.03","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21123","Labour force participation rate by age, 25 to 54, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","97.26","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21124","Labour force participation rate by age, 55 to 64, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","86.3","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21117","Labour force participation rate by age, 65+, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","45.83","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21125","Share of employment by status of employment, total, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","100","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21133","Share of employment by status of employment, employees, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","39.9","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21135","Share of employment by status of employment, self-employed, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","60.1","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21139","Share of employment by status of employment, workers not classified, rural areas","23","Male","2018","2018","3023","Labour force survey","1000 persons","0","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing Data reference period: Noncalendar year"
"OE","Employment Indicators","165","Pakistan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","23","Male","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","16859.704","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2000","2000","3043","ILO - ILO Modelled Estimates","%","65.5","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2001","2001","3043","ILO - ILO Modelled Estimates","%","65.2","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2002","2002","3043","ILO - ILO Modelled Estimates","%","64.8","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2003","2003","3043","ILO - ILO Modelled Estimates","%","64.4","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2004","2004","3043","ILO - ILO Modelled Estimates","%","65.9","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2005","2005","3043","ILO - ILO Modelled Estimates","%","67.2","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21152","Share of employees in agriculture, forestry and fishing in total employees","31","Female","2006","2006","3023","Labour force survey","%","25.936968","X","International reliable sources","Data reference period: July | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","165","Pakistan","21157","Share of female employees in total employees in agriculture, forestry and fishing","31","Female","2006","2006","3023","Labour force survey","%","32.847897","X","International reliable sources","Data reference period: July | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2006","2006","3043","ILO - ILO Modelled Estimates","%","69.1","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","31","Female","2006","2006","3023","Labour force survey","%","23.78","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21103","Employment-to-population ratio by age, 15 to 24, rural areas","31","Female","2006","2006","3023","Labour force survey","%","20.8","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21104","Employment-to-population ratio by age, 25 to 54, rural areas","31","Female","2006","2006","3023","Labour force survey","%","27.57","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","31","Female","2006","2006","3023","Labour force survey","%","21.38","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","31","Female","2006","2006","3023","Labour force survey","%","8.91","X","International reliable sources","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21155","Share of employment in agriculture, forestry and fishing in total employment","31","Female","2007","2007","3023","Labour force survey","%","72.4","X","International reliable sources","Data reference period: January Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2007","2007","3043","ILO - ILO Modelled Estimates","%","72.8","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","31","Female","2007","2007","3023","Labour force survey","%","24.88","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21103","Employment-to-population ratio by age, 15 to 24, rural areas","31","Female","2007","2007","3023","Labour force survey","%","21.7","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21104","Employment-to-population ratio by age, 25 to 54, rural areas","31","Female","2007","2007","3023","Labour force survey","%","28.66","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","31","Female","2007","2007","3023","Labour force survey","%","22.3","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","31","Female","2007","2007","3023","Labour force survey","%","9.87","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21155","Share of employment in agriculture, forestry and fishing in total employment","31","Female","2008","2008","3023","Labour force survey","%","75","X","International reliable sources","Data reference period: January Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2008","2008","3043","ILO - ILO Modelled Estimates","%","75.4","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","31","Female","2008","2008","3023","Labour force survey","%","26.29","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21103","Employment-to-population ratio by age, 15 to 24, rural areas","31","Female","2008","2008","3023","Labour force survey","%","22.58","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21104","Employment-to-population ratio by age, 25 to 54, rural areas","31","Female","2008","2008","3023","Labour force survey","%","30.43","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","31","Female","2008","2008","3023","Labour force survey","%","24.74","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","31","Female","2008","2008","3023","Labour force survey","%","9.64","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21158","Share of females in total employment in agriculture, forestry and fishing","31","Female","2009","2009","3023","Labour force survey","%","34.416416","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21126","Share of employment in crop and animal production, hunting and related service activities","31","Female","2009","2009","3023","Labour force survey","%","99.643364","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21114","Share of employment in forestry and logging","31","Female","2009","2009","3023","Labour force survey","%","0.35664","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21152","Share of employees in agriculture, forestry and fishing in total employees","31","Female","2009","2009","3023","Labour force survey","%","22.247139","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21157","Share of female employees in total employees in agriculture, forestry and fishing","31","Female","2009","2009","3023","Labour force survey","%","29.258255","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2009","2009","3043","ILO - ILO Modelled Estimates","%","72.9","X","International reliable sources",""
